canonical_id,profile_key,unique_identifier,specific_task_group_title,chapter_title,display_name,theme,strength_index,strength_text
EA-248,personality_profile_248,STG 7.1.3.2,Abundant Emotion,Refusal of the Call — Abundant Emotion,The Open Cup,Feeling fully is not a detour—it’s the shortest path through; naming and honoring emotion converts inertia into intelligent action.,3,turns emotion into a clear informational signal
EA-248,personality_profile_248,STG 7.1.3.2,Abundant Emotion,Refusal of the Call — Abundant Emotion,The Open Cup,Feeling fully is not a detour—it’s the shortest path through; naming and honoring emotion converts inertia into intelligent action.,4,models vulnerability that builds deep trust
EA-248,personality_profile_248,STG 7.1.3.2,Abundant Emotion,Refusal of the Call — Abundant Emotion,The Open Cup,Feeling fully is not a detour—it’s the shortest path through; naming and honoring emotion converts inertia into intelligent action.,5,senses undercurrents that stall negotiations early
EA-249,personality_profile_249,STG 7.1.3.3,Active,Refusal of the Call — Active,The First Move,"Clarity often follows motion; ship a small, real action now and let the next step appear in its wake.",1,"starts before full certainty, using small reversible steps"
EA-249,personality_profile_249,STG 7.1.3.3,Active,Refusal of the Call — Active,The First Move,"Clarity often follows motion; ship a small, real action now and let the next step appear in its wake.",2,breaks complexity into crisp next actions
EA-249,personality_profile_249,STG 7.1.3.3,Active,Refusal of the Call — Active,The First Move,"Clarity often follows motion; ship a small, real action now and let the next step appear in its wake.",3,time-boxes experiments and closes loops
EA-249,personality_profile_249,STG 7.1.3.3,Active,Refusal of the Call — Active,The First Move,"Clarity often follows motion; ship a small, real action now and let the next step appear in its wake.",4,converts lessons into immediate adjustments
EA-249,personality_profile_249,STG 7.1.3.3,Active,Refusal of the Call — Active,The First Move,"Clarity often follows motion; ship a small, real action now and let the next step appear in its wake.",5,models pace that energizes hesitant partners
EA-250,personality_profile_250,STG 7.1.4.1,Emotionally Strong,"Allies, Mentors, and Helpers — Emotionally Strong",The Steady Harbor,Strength isn’t stoicism; it’s distributed capacity—anchoring in mentors and allies so your heart carries weight without cracking.,1,regulates emotion without numbing; stays present under load
EA-250,personality_profile_250,STG 7.1.4.1,Emotionally Strong,"Allies, Mentors, and Helpers — Emotionally Strong",The Steady Harbor,Strength isn’t stoicism; it’s distributed capacity—anchoring in mentors and allies so your heart carries weight without cracking.,2,asks for help early and converts support into stamina
EA-250,personality_profile_250,STG 7.1.4.1,Emotionally Strong,"Allies, Mentors, and Helpers — Emotionally Strong",The Steady Harbor,Strength isn’t stoicism; it’s distributed capacity—anchoring in mentors and allies so your heart carries weight without cracking.,3,models boundaries and aftercare during hard pushes
EA-250,personality_profile_250,STG 7.1.4.1,Emotionally Strong,"Allies, Mentors, and Helpers — Emotionally Strong",The Steady Harbor,Strength isn’t stoicism; it’s distributed capacity—anchoring in mentors and allies so your heart carries weight without cracking.,4,"reflects quickly, then re-engages without rumination"
EA-250,personality_profile_250,STG 7.1.4.1,Emotionally Strong,"Allies, Mentors, and Helpers — Emotionally Strong",The Steady Harbor,Strength isn’t stoicism; it’s distributed capacity—anchoring in mentors and allies so your heart carries weight without cracking.,5,"anchors teams with calm, empathetic presence"
EA-251,personality_profile_251,STG 7.1.4.2,Curiosity,"Allies, Mentors, and Helpers — Curiosity",The Open Compass,Curiosity isn’t noise; it’s trained wonder—sharper questions that widen the map and expose patterns you can act on.,1,"frames probing, non-leading questions that surface signal"
EA-251,personality_profile_251,STG 7.1.4.2,Curiosity,"Allies, Mentors, and Helpers — Curiosity",The Open Compass,Curiosity isn’t noise; it’s trained wonder—sharper questions that widen the map and expose patterns you can act on.,2,listens for patterns beneath first answers
EA-251,personality_profile_251,STG 7.1.4.2,Curiosity,"Allies, Mentors, and Helpers — Curiosity",The Open Compass,Curiosity isn’t noise; it’s trained wonder—sharper questions that widen the map and expose patterns you can act on.,3,updates beliefs quickly when evidence shifts
EA-251,personality_profile_251,STG 7.1.4.2,Curiosity,"Allies, Mentors, and Helpers — Curiosity",The Open Compass,Curiosity isn’t noise; it’s trained wonder—sharper questions that widen the map and expose patterns you can act on.,4,connects disparate facts into workable hypotheses
EA-251,personality_profile_251,STG 7.1.4.2,Curiosity,"Allies, Mentors, and Helpers — Curiosity",The Open Compass,Curiosity isn’t noise; it’s trained wonder—sharper questions that widen the map and expose patterns you can act on.,5,invites dissent to refine understanding
EA-252,personality_profile_252,STG 7.1.4.3,Diversion,"Allies, Mentors, and Helpers — Diversion",The Strategic Breath,"Rest isn’t retreat; it’s refit—an intentional pause that restores signal, widens options, and returns you sharper than you left.",1,protects recovery blocks like mission-critical appointments
EA-252,personality_profile_252,STG 7.1.4.3,Diversion,"Allies, Mentors, and Helpers — Diversion",The Strategic Breath,"Rest isn’t retreat; it’s refit—an intentional pause that restores signal, widens options, and returns you sharper than you left.",2,"uses short, designed pauses to reduce error and rework"
EA-252,personality_profile_252,STG 7.1.4.3,Diversion,"Allies, Mentors, and Helpers — Diversion",The Strategic Breath,"Rest isn’t retreat; it’s refit—an intentional pause that restores signal, widens options, and returns you sharper than you left.",3,exits breaks with a crisp re-entry plan
EA-252,personality_profile_252,STG 7.1.4.3,Diversion,"Allies, Mentors, and Helpers — Diversion",The Strategic Breath,"Rest isn’t retreat; it’s refit—an intentional pause that restores signal, widens options, and returns you sharper than you left.",4,leverages play and stillness to unlock fresh angles
EA-252,personality_profile_252,STG 7.1.4.3,Diversion,"Allies, Mentors, and Helpers — Diversion",The Strategic Breath,"Rest isn’t retreat; it’s refit—an intentional pause that restores signal, widens options, and returns you sharper than you left.",5,stabilizes team cadence by modeling sustainable pace
EA-253,personality_profile_253,MAT 7.1,Reconciliation,The Crossing of the Threshold — Reconciliation,The Tempered Bridge,"Integration is movement: blend the opposites on purpose, and the crossing bears your weight—and invites others across.",1,holds competing aims without losing momentum
EA-253,personality_profile_253,MAT 7.1,Reconciliation,The Crossing of the Threshold — Reconciliation,The Tempered Bridge,"Integration is movement: blend the opposites on purpose, and the crossing bears your weight—and invites others across.",2,translates compromise into clear operating rules
EA-253,personality_profile_253,MAT 7.1,Reconciliation,The Crossing of the Threshold — Reconciliation,The Tempered Bridge,"Integration is movement: blend the opposites on purpose, and the crossing bears your weight—and invites others across.",3,coaxes coalitions toward shared principles
EA-253,personality_profile_253,MAT 7.1,Reconciliation,The Crossing of the Threshold — Reconciliation,The Tempered Bridge,"Integration is movement: blend the opposites on purpose, and the crossing bears your weight—and invites others across.",4,paces change so gains stick
EA-253,personality_profile_253,MAT 7.1,Reconciliation,The Crossing of the Threshold — Reconciliation,The Tempered Bridge,"Integration is movement: blend the opposites on purpose, and the crossing bears your weight—and invites others across.",5,"models calm, measured execution under pressure"
EA-254,personality_profile_254,STG 7.2.1.1,Material Success,Guardians and Gatekeepers — Material Success,The Proven Ledger,"Results are the trust engine—make value visible, measure it honestly, and the gates swing open.",1,turns collaborations into measurable wins
EA-254,personality_profile_254,STG 7.2.1.1,Material Success,Guardians and Gatekeepers — Material Success,The Proven Ledger,"Results are the trust engine—make value visible, measure it honestly, and the gates swing open.",2,charts value flows and removes leakage
EA-254,personality_profile_254,STG 7.2.1.1,Material Success,Guardians and Gatekeepers — Material Success,The Proven Ledger,"Results are the trust engine—make value visible, measure it honestly, and the gates swing open.",3,builds dashboards teams actually use
EA-254,personality_profile_254,STG 7.2.1.1,Material Success,Guardians and Gatekeepers — Material Success,The Proven Ledger,"Results are the trust engine—make value visible, measure it honestly, and the gates swing open.",4,converts principles into enforceable terms
EA-254,personality_profile_254,STG 7.2.1.1,Material Success,Guardians and Gatekeepers — Material Success,The Proven Ledger,"Results are the trust engine—make value visible, measure it honestly, and the gates swing open.",5,keeps momentum steady with visible milestones
EA-255,personality_profile_255,STG 7.2.1.2,Romantic Excursion,Guardians and Gatekeepers — Romantic Excursion,The Verdant Duet,"Reconciliation blooms at human scale: build safety, pace the spark, and let curiosity turn former rivals into partners.",1,designs safe containers for vulnerable dialogue
EA-255,personality_profile_255,STG 7.2.1.2,Romantic Excursion,Guardians and Gatekeepers — Romantic Excursion,The Verdant Duet,"Reconciliation blooms at human scale: build safety, pace the spark, and let curiosity turn former rivals into partners.",2,names and responds to ‘bids’ quickly and clearly
EA-255,personality_profile_255,STG 7.2.1.2,Romantic Excursion,Guardians and Gatekeepers — Romantic Excursion,The Verdant Duet,"Reconciliation blooms at human scale: build safety, pace the spark, and let curiosity turn former rivals into partners.",3,translates friction into repeatable repair rituals
EA-255,personality_profile_255,STG 7.2.1.2,Romantic Excursion,Guardians and Gatekeepers — Romantic Excursion,The Verdant Duet,"Reconciliation blooms at human scale: build safety, pace the spark, and let curiosity turn former rivals into partners.",4,balances passion with boundaries and consent
