canonical_id,profile_key,unique_identifier,specific_task_group_title,chapter_title,display_name,theme,growth_index,growth_text
EA-198,personality_profile_198,MAT 5.3,Justice,Rescue from Without — Justice,The Keeper of the Scales,"After the storm, equity is the rebuilding plan—justice aligns repair with responsibility so trust can return.",2,include affected voices early in criteria design
EA-198,personality_profile_198,MAT 5.3,Justice,Rescue from Without — Justice,The Keeper of the Scales,"After the storm, equity is the rebuilding plan—justice aligns repair with responsibility so trust can return.",3,balance consistency with compassionate exceptions
EA-198,personality_profile_198,MAT 5.3,Justice,Rescue from Without — Justice,The Keeper of the Scales,"After the storm, equity is the rebuilding plan—justice aligns repair with responsibility so trust can return.",4,track outcomes for disparate impact and adjust
EA-198,personality_profile_198,MAT 5.3,Justice,Rescue from Without — Justice,The Keeper of the Scales,"After the storm, equity is the rebuilding plan—justice aligns repair with responsibility so trust can return.",5,"pair accountability with clear, do-able restitution"
EA-199,personality_profile_199,STG 5.2.9.1,Incentivize,Master of Two Worlds — Incentivize,The Flywheel Architect,Tie rewards to the behaviors that build your world so momentum compounds long after the spotlight moves on.,1,pilot small and measure unintended effects
EA-199,personality_profile_199,STG 5.2.9.1,Incentivize,Master of Two Worlds — Incentivize,The Flywheel Architect,Tie rewards to the behaviors that build your world so momentum compounds long after the spotlight moves on.,2,"favor autonomy, mastery, and purpose over prizes"
EA-199,personality_profile_199,STG 5.2.9.1,Incentivize,Master of Two Worlds — Incentivize,The Flywheel Architect,Tie rewards to the behaviors that build your world so momentum compounds long after the spotlight moves on.,3,publish guardrails and review dates for each incentive
EA-199,personality_profile_199,STG 5.2.9.1,Incentivize,Master of Two Worlds — Incentivize,The Flywheel Architect,Tie rewards to the behaviors that build your world so momentum compounds long after the spotlight moves on.,4,ensure equity by monitoring disparate impact
EA-199,personality_profile_199,STG 5.2.9.1,Incentivize,Master of Two Worlds — Incentivize,The Flywheel Architect,Tie rewards to the behaviors that build your world so momentum compounds long after the spotlight moves on.,5,retire any reward that drives the wrong behavior
EA-200,personality_profile_200,STG 5.2.9.2,Transcendent,Master of Two Worlds — Transcendent,The Horizon Walker,Elevate perspective to integrate new abilities with human wisdom—hold paradox without breaking and see beyond boundaries.,1,pair every horizon insight with a near-term concrete move
EA-200,personality_profile_200,STG 5.2.9.2,Transcendent,Master of Two Worlds — Transcendent,The Horizon Walker,Elevate perspective to integrate new abilities with human wisdom—hold paradox without breaking and see beyond boundaries.,2,schedule reality checks with operators and skeptics
EA-200,personality_profile_200,STG 5.2.9.2,Transcendent,Master of Two Worlds — Transcendent,The Horizon Walker,Elevate perspective to integrate new abilities with human wisdom—hold paradox without breaking and see beyond boundaries.,3,translate paradox into two viable experiments
EA-200,personality_profile_200,STG 5.2.9.2,Transcendent,Master of Two Worlds — Transcendent,The Horizon Walker,Elevate perspective to integrate new abilities with human wisdom—hold paradox without breaking and see beyond boundaries.,4,publish assumptions and update logs visibly
EA-200,personality_profile_200,STG 5.2.9.2,Transcendent,Master of Two Worlds — Transcendent,The Horizon Walker,Elevate perspective to integrate new abilities with human wisdom—hold paradox without breaking and see beyond boundaries.,5,protect recovery time to prevent visionary fatigue
EA-201,personality_profile_201,STG 6.1.1.1,Fast-Thinking,The Ordinary World — Fast-Thinking,The Quicksilver Knight,"Move first, think clearly, correct fast—use intuition as a starter, not a substitute.",1,"announce your decision timer aloud (e.g., 90 seconds) to prevent drift"
EA-201,personality_profile_201,STG 6.1.1.1,Fast-Thinking,The Ordinary World — Fast-Thinking,The Quicksilver Knight,"Move first, think clearly, correct fast—use intuition as a starter, not a substitute.",2,"run a 20-second bias check (confirmation, anchoring, sunk cost)"
EA-201,personality_profile_201,STG 6.1.1.1,Fast-Thinking,The Ordinary World — Fast-Thinking,The Quicksilver Knight,"Move first, think clearly, correct fast—use intuition as a starter, not a substitute.",3,capture a one-line rationale for later review
EA-201,personality_profile_201,STG 6.1.1.1,Fast-Thinking,The Ordinary World — Fast-Thinking,The Quicksilver Knight,"Move first, think clearly, correct fast—use intuition as a starter, not a substitute.",4,pre-define two ‘abort/adjust’ triggers per decision
EA-201,personality_profile_201,STG 6.1.1.1,Fast-Thinking,The Ordinary World — Fast-Thinking,The Quicksilver Knight,"Move first, think clearly, correct fast—use intuition as a starter, not a substitute.",5,"debrief one fast call daily: keep, tweak, or discard the heuristic"
EA-202,personality_profile_202,STG 6.1.1.2,Authentic Self,The Call to Adventure — Authentic Self,The Unmasked Navigator,"Before you cross the threshold, drop the disguise—values aligned, voice steady, steps true.",1,practice truth with kindness and timing
EA-202,personality_profile_202,STG 6.1.1.2,Authentic Self,The Call to Adventure — Authentic Self,The Unmasked Navigator,"Before you cross the threshold, drop the disguise—values aligned, voice steady, steps true.",2,separate core values from old narratives
EA-202,personality_profile_202,STG 6.1.1.2,Authentic Self,The Call to Adventure — Authentic Self,The Unmasked Navigator,"Before you cross the threshold, drop the disguise—values aligned, voice steady, steps true.",3,"treat feedback as data, not a verdict"
EA-202,personality_profile_202,STG 6.1.1.2,Authentic Self,The Call to Adventure — Authentic Self,The Unmasked Navigator,"Before you cross the threshold, drop the disguise—values aligned, voice steady, steps true.",4,codify two non-negotiables and one flexible point
EA-202,personality_profile_202,STG 6.1.1.2,Authentic Self,The Call to Adventure — Authentic Self,The Unmasked Navigator,"Before you cross the threshold, drop the disguise—values aligned, voice steady, steps true.",5,translate identity into one daily boundary kept
EA-203,personality_profile_203,STG 6.1.1.3,Dearth,The Ordinary World — Dearth,The Gap Cartographer,"Inventory the truth early: what’s missing, what’s vital, what’s next.",1,time-box assessments to prevent drift
EA-203,personality_profile_203,STG 6.1.1.3,Dearth,The Ordinary World — Dearth,The Gap Cartographer,"Inventory the truth early: what’s missing, what’s vital, what’s next.",2,pair every risk with a smallest viable test
EA-203,personality_profile_203,STG 6.1.1.3,Dearth,The Ordinary World — Dearth,The Gap Cartographer,"Inventory the truth early: what’s missing, what’s vital, what’s next.",3,state minimum viable resources before scaling
EA-203,personality_profile_203,STG 6.1.1.3,Dearth,The Ordinary World — Dearth,The Gap Cartographer,"Inventory the truth early: what’s missing, what’s vital, what’s next.",4,balance numbers with narrative context and stakes
EA-203,personality_profile_203,STG 6.1.1.3,Dearth,The Ordinary World — Dearth,The Gap Cartographer,"Inventory the truth early: what’s missing, what’s vital, what’s next.",5,share shortages alongside options and tradeoffs
EA-204,personality_profile_204,STG 6.1.2.1,Salvation,The Call to Adventure — Salvation,The Wellspring,"When help arrives, receive it fully: heal, regroup, and restart stronger.",1,codify a recovery plan before crisis hits
EA-204,personality_profile_204,STG 6.1.2.1,Salvation,The Call to Adventure — Salvation,The Wellspring,"When help arrives, receive it fully: heal, regroup, and restart stronger.",2,"practice specific, time-boxed help requests"
EA-204,personality_profile_204,STG 6.1.2.1,Salvation,The Call to Adventure — Salvation,The Wellspring,"When help arrives, receive it fully: heal, regroup, and restart stronger.",3,pair every aid event with a system fix
EA-204,personality_profile_204,STG 6.1.2.1,Salvation,The Call to Adventure — Salvation,The Wellspring,"When help arrives, receive it fully: heal, regroup, and restart stronger.",4,schedule non-negotiable renewal windows
EA-204,personality_profile_204,STG 6.1.2.1,Salvation,The Call to Adventure — Salvation,The Wellspring,"When help arrives, receive it fully: heal, regroup, and restart stronger.",5,define a clear ‘ready to resume’ checklist
EA-205,personality_profile_205,STG 6.1.2.2,Sacrifice,The Call to Adventure — Sacrifice,The Price Payer,"Every great yes is funded by a hundred smaller no’s—clarify the cost, then pay it with purpose.",1,tie every sacrifice to a measurable gain
EA-205,personality_profile_205,STG 6.1.2.2,Sacrifice,The Call to Adventure — Sacrifice,The Price Payer,"Every great yes is funded by a hundred smaller no’s—clarify the cost, then pay it with purpose.",2,replace cut tasks with one high-value block
EA-205,personality_profile_205,STG 6.1.2.2,Sacrifice,The Call to Adventure — Sacrifice,The Price Payer,"Every great yes is funded by a hundred smaller no’s—clarify the cost, then pay it with purpose.",3,enlist an accountability partner for trade-offs
EA-205,personality_profile_205,STG 6.1.2.2,Sacrifice,The Call to Adventure — Sacrifice,The Price Payer,"Every great yes is funded by a hundred smaller no’s—clarify the cost, then pay it with purpose.",4,practice compassionate self-talk during loss
EA-205,personality_profile_205,STG 6.1.2.2,Sacrifice,The Call to Adventure — Sacrifice,The Price Payer,"Every great yes is funded by a hundred smaller no’s—clarify the cost, then pay it with purpose.",5,review costs quarterly; restore anything essential
EA-206,personality_profile_206,STG 6.1.2.3,Promise,The Call to Adventure — Promise,The Vowkeeper,A clearly spoken vow turns direction into destiny—your word becomes a compass others can steer by.,1,make vows falsifiable with dates and metrics
